funded_amnt,addr_state,annual_inc,application_type,dti,earliest_cr_line,emp_length,emp_title,fico_range_high,fico_range_low,grade,home_ownership,id,initial_list_status,installment,int_rate,loan_amnt,mort_acc,open_acc,pub_rec,pub_rec_bankruptcies,purpose,revol_bal,revol_util,sub_grade,term,title,total_acc,verification_status,zip_code,last_pymnt_amnt,num_actv_rev_tl,mo_sin_rcnt_rev_tl_op,mo_sin_old_rev_tl_op,bc_util,bc_open_to_buy,avg_cur_bal,acc_open_past_24mths
15000.0,NY,43000.0,Individual,27.15,May-2004,10+ years,Account Associate,684.0,680.0,C,OWN,68375022,w,504.55,12.88,15000.0,0.0,12.0,0.0,0.0,debt_consolidation,14684.0,64.1,C2, 36 months,Debt consolidation,25.0,Verified,132xx,6192.31,7.0,7.0,139.0,87.7,1910.0,2603.0,5.0
1000.0,NV,35000.0,Individual,28.57,Sep-2004,,,664.0,660.0,D,RENT,67908805,f,34.87,15.41,1000.0,0.0,4.0,1.0,1.0,major_purchase,6011.0,85.9,D1, 36 months,Major purchase,13.0,Verified,890xx,1020.38,2.0,11.0,135.0,85.9,989.0,6795.0,4.0
12000.0,MT,75000.0,Individual,24.94,Aug-2004,10+ years,Corporate Trainer,774.0,770.0,A,RENT,67970057,w,373.22,7.49,12000.0,3.0,13.0,0.0,0.0,car,2494.0,9.1,A4, 36 months,Car financing,49.0,Not Verified,598xx,8704.13,3.0,41.0,134.0,21.7,9007.0,7598.0,2.0
5000.0,CT,56000.0,Individual,18.41,Nov-1995,9 years,Security Manager,704.0,700.0,C,RENT,68019247,w,172.06,14.48,5000.0,0.0,4.0,0.0,0.0,debt_consolidation,1494.0,93.4,C5, 36 months,Debt consolidation,11.0,Source Verified,060xx,1.81,3.0,8.0,241.0,93.4,106.0,8297.0,4.0
6650.0,MA,18480.0,Individual,22.21,Jun-2004,,,669.0,665.0,D,RENT,67685151,w,237.99,17.27,6650.0,0.0,10.0,1.0,1.0,debt_consolidation,9160.0,55.9,D3, 36 months,Debt consolidation,26.0,Verified,015xx,100.0,4.0,2.0,138.0,75.4,2387.0,1280.0,8.0
15000.0,CA,43300.0,Individual,14.48,Oct-1998,10+ years,receptionist,664.0,660.0,F,RENT,67889127,f,440.19,24.99,15000.0,3.0,14.0,1.0,1.0,debt_consolidation,3567.0,16.2,F4, 60 months,Debt consolidation,31.0,Verified,953xx,440.19,6.0,1.0,206.0,60.5,316.0,656.0,12.0
12000.0,IN,75000.0,Individual,20.93,Mar-2001,7 years,DEPUTY SHERIFF,684.0,680.0,B,MORTGAGE,68463774,w,395.6,11.48,12000.0,1.0,15.0,0.0,0.0,debt_consolidation,14120.0,46.0,B5, 36 months,Debt consolidation,19.0,Not Verified,463xx,11346.23,11.0,0.0,177.0,69.0,2030.0,10361.0,6.0
9000.0,GA,85000.0,Individual,14.0,Nov-1982,5 years,accounting manager,684.0,680.0,B,MORTGAGE,68604209,w,284.07,8.49,9000.0,1.0,10.0,1.0,1.0,debt_consolidation,2966.0,28.5,B1, 36 months,Debt consolidation,17.0,Not Verified,305xx,2220.06,1.0,24.0,144.0,42.4,4034.0,20617.0,4.0
7000.0,CA,140000.0,Individual,18.41,Mar-1998,10+ years,FACILITY MANAGER ,689.0,685.0,A,MORTGAGE,67890468,w,219.0,7.89,7000.0,6.0,17.0,0.0,0.0,debt_consolidation,45874.0,70.7,A5, 36 months,Debt consolidation,33.0,Source Verified,913xx,6885.04,8.0,6.0,213.0,80.5,3792.0,41988.0,8.0
6600.0,OH,240000.0,Individual,7.04,Aug-2002,4 years,COO,664.0,660.0,E,MORTGAGE,68616531,w,243.54,19.48,6600.0,1.0,10.0,5.0,0.0,debt_consolidation,1604.0,18.0,E2, 36 months,Debt consolidation,17.0,Source Verified,451xx,6180.52,3.0,2.0,153.0,15.1,4925.0,7882.0,6.0
21000.0,MN,65000.0,Individual,7.05,Dec-2006,9 years,Foreman ,664.0,660.0,D,MORTGAGE,68385795,w,538.88,18.49,21000.0,1.0,9.0,0.0,0.0,debt_consolidation,11024.0,49.9,D5, 60 months,Debt consolidation,15.0,Not Verified,550xx,16746.53,7.0,0.0,108.0,59.8,2374.0,9434.0,3.0
21600.0,CO,70000.0,Individual,21.38,Oct-2000,2 years,Registered nurse,734.0,730.0,A,MORTGAGE,68563114,w,650.48,5.32,21600.0,4.0,14.0,0.0,0.0,debt_consolidation,9742.0,20.5,A1, 36 months,Debt consolidation,51.0,Not Verified,802xx,18909.31,3.0,20.0,182.0,21.0,36758.0,19553.0,6.0
18000.0,NY,46000.0,Individual,26.04,Feb-2010,1 year,Loan Operation Surpervisor,754.0,750.0,A,OWN,67457719,w,554.89,6.89,18000.0,0.0,20.0,0.0,0.0,major_purchase,6392.0,12.7,A3, 36 months,Major purchase,22.0,Not Verified,112xx,0.56,7.0,6.0,70.0,13.3,41610.0,2604.0,7.0
10000.0,MA,70000.0,Individual,14.61,Oct-1994,8 years,mail carrier,709.0,705.0,B,MORTGAGE,68564118,w,318.79,9.17,10000.0,1.0,9.0,1.0,1.0,credit_card,9744.0,28.2,B2, 36 months,Credit card refinancing,25.0,Not Verified,015xx,3690.34,6.0,2.0,254.0,27.8,21220.0,2435.0,7.0
22775.0,NC,65000.0,Individual,12.76,Aug-1992,2 years,Assistant Principal,744.0,740.0,D,MORTGAGE,68573204,w,551.07,15.77,22775.0,8.0,12.0,0.0,0.0,home_improvement,8330.0,17.2,D1, 60 months,Home improvement,29.0,Source Verified,275xx,14915.98,5.0,2.0,262.0,24.2,12968.0,12037.0,7.0
20000.0,CA,145000.0,Individual,9.89,Feb-1999,10+ years,Registered Nurse ,684.0,680.0,A,OWN,68406094,w,617.46,6.99,20000.0,0.0,9.0,1.0,0.0,debt_consolidation,14721.0,40.9,A3, 36 months,Debt consolidation,19.0,Source Verified,956xx,11072.41,6.0,49.0,184.0,75.8,2850.0,3453.0,0.0
9000.0,CA,33000.0,Individual,7.96,Jun-2004,6 years,Costume and web design,704.0,700.0,A,RENT,66084905,w,277.45,6.89,9000.0,0.0,6.0,0.0,0.0,credit_card,7422.0,45.5,A3, 36 months,Credit card refinancing,32.0,Source Verified,916xx,6.14,2.0,57.0,107.0,45.5,8878.0,25853.0,0.0
24000.0,WA,60000.0,Individual,29.58,Sep-1999,10+ years,Regional Director,679.0,675.0,F,RENT,68339266,w,678.37,23.13,24000.0,0.0,14.0,0.0,0.0,credit_card,23300.0,93.2,F2, 60 months,,36.0,Verified,980xx,1.0,5.0,4.0,155.0,100.1,0.0,5470.0,3.0
18000.0,CA,249000.0,Individual,5.6,Mar-2005,2 years,System Analyst,709.0,705.0,B,RENT,68404413,w,593.4,11.48,18000.0,0.0,17.0,0.0,0.0,credit_card,8547.0,16.6,B5, 36 months,Credit card refinancing,46.0,Source Verified,945xx,593.4,2.0,0.0,27.0,21.9,28802.0,3870.0,23.0
24000.0,NY,189000.0,Individual,23.12,Aug-2002,< 1 year,VP Finance,699.0,695.0,B,MORTGAGE,67790100,w,781.65,10.64,24000.0,1.0,14.0,0.0,0.0,debt_consolidation,61148.0,53.5,B4, 36 months,Debt consolidation,36.0,Source Verified,100xx,13106.03,6.0,2.0,160.0,53.0,52802.0,17879.0,8.0
16000.0,NY,100000.0,Individual,34.17,Jun-2006,10+ years,police officer,694.0,690.0,B,RENT,67949552,w,327.34,8.38,16000.0,0.0,8.0,0.0,0.0,credit_card,30277.0,76.5,B1, 60 months,Credit card refinancing,28.0,Not Verified,103xx,2973.68,3.0,49.0,114.0,83.3,4042.0,12000.0,2.0
7000.0,AZ,50000.0,Individual,3.36,Jun-1995,5 years,drvr mgr,714.0,710.0,A,MORTGAGE,67205740,f,216.98,7.26,7000.0,3.0,4.0,0.0,0.0,credit_card,7014.0,62.6,A4, 36 months,Credit card refinancing,7.0,Verified,853xx,4111.89,1.0,30.0,246.0,93.5,486.0,57638.0,2.0
24000.0,WA,112000.0,Individual,19.56,Mar-2002,< 1 year,Account Executive,704.0,700.0,B,RENT,68252710,w,765.1,9.17,24000.0,4.0,13.0,0.0,0.0,credit_card,37630.0,51.9,B2, 36 months,Credit card refinancing,24.0,Verified,980xx,10203.66,7.0,7.0,165.0,52.9,30633.0,4796.0,4.0
20000.0,TX,75000.0,Individual,20.67,Jun-2003,5 years,Police Officer,714.0,710.0,A,MORTGAGE,68413825,f,625.9,7.91,20000.0,1.0,10.0,0.0,0.0,debt_consolidation,25609.0,41.6,A5, 36 months,Debt consolidation,20.0,Verified,750xx,3589.0,6.0,2.0,126.0,53.5,19549.0,24420.0,6.0
15000.0,TN,80000.0,Individual,9.3,Oct-1992,8 years,Franchise Business Consultant,664.0,660.0,B,MORTGAGE,68282591,w,478.19,9.17,15000.0,5.0,7.0,0.0,0.0,debt_consolidation,11345.0,34.4,B2, 36 months,Debt consolidation,28.0,Not Verified,370xx,5094.07,4.0,5.0,193.0,34.6,21115.0,60573.0,2.0
15000.0,OH,145000.0,Individual,28.43,Jul-2010,< 1 year,Sales manager,679.0,675.0,C,MORTGAGE,68515896,w,512.6,13.99,15000.0,2.0,17.0,0.0,0.0,debt_consolidation,17201.0,56.6,C4, 36 months,Debt consolidation,23.0,Verified,430xx,25.72,6.0,5.0,65.0,56.6,13199.0,19244.0,11.0
5000.0,NY,30000.0,Individual,35.56,Dec-2006,6 years,DSP,699.0,695.0,C,OWN,68072371,w,169.54,13.44,5000.0,0.0,12.0,0.0,0.0,debt_consolidation,3294.0,47.7,C3, 36 months,Debt consolidation,23.0,Source Verified,109xx,2961.75,4.0,19.0,108.0,81.4,725.0,3383.0,8.0
12000.0,SC,30000.0,Individual,12.2,Sep-2002,8 years,nurse,664.0,660.0,D,MORTGAGE,68614699,w,299.98,17.27,12000.0,1.0,12.0,0.0,0.0,credit_card,4366.0,64.2,D3, 60 months,Credit card refinancing,16.0,Source Verified,290xx,314.98,3.0,8.0,140.0,80.9,1034.0,1574.0,5.0
2500.0,IN,33000.0,Individual,24.0,Dec-2003,10+ years,Laborer,664.0,660.0,D,MORTGAGE,67899516,w,88.58,16.55,2500.0,3.0,7.0,1.0,1.0,vacation,8485.0,69.5,D2, 36 months,Vacation,17.0,Verified,473xx,88.25,5.0,2.0,122.0,94.0,537.0,14888.0,6.0
5900.0,NC,37000.0,Individual,11.71,Aug-1996,10+ years,Support Staff Specialist ,699.0,695.0,B,OWN,68604999,w,188.09,9.17,5900.0,0.0,8.0,0.0,0.0,credit_card,5901.0,21.6,B2, 36 months,Credit card refinancing,23.0,Not Verified,275xx,187.92,5.0,6.0,37.0,42.7,3952.0,5166.0,5.0
10000.0,OH,28000.0,Individual,22.55,Aug-1999,10+ years,cook,699.0,695.0,A,OWN,67605296,w,312.95,7.91,10000.0,0.0,6.0,1.0,1.0,debt_consolidation,19653.0,50.1,A5, 36 months,Debt consolidation,14.0,Source Verified,442xx,6710.75,5.0,51.0,196.0,50.1,19547.0,3951.0,0.0
25600.0,FL,175000.0,Individual,18.65,Oct-1984,10+ years,Registered Pharmacist ,784.0,780.0,A,MORTGAGE,67949797,w,770.94,5.32,25600.0,1.0,17.0,0.0,0.0,home_improvement,126615.0,19.3,A1, 36 months,Home improvement,29.0,Not Verified,330xx,9783.58,3.0,39.0,374.0,24.2,51432.0,12640.0,0.0
11200.0,MO,42000.0,Individual,18.23,Jun-1998,10+ years,Accounts receivable,684.0,680.0,C,MORTGAGE,66641262,w,254.15,12.88,11200.0,5.0,11.0,0.0,0.0,debt_consolidation,14982.0,71.0,C2, 60 months,Debt consolidation,19.0,Not Verified,630xx,8000.39,8.0,23.0,210.0,90.8,1031.0,9355.0,2.0
6200.0,DE,42000.0,Individual,27.46,Aug-2009,3 years,Kindergarten Teacher,679.0,675.0,C,MORTGAGE,67908797,w,210.91,13.67,6200.0,0.0,7.0,0.0,0.0,other,7495.0,79.7,C4, 36 months,Other,9.0,Verified,199xx,3308.99,2.0,2.0,59.0,81.4,1376.0,13235.0,3.0
4600.0,FL,76000.0,Individual,12.87,Sep-1994,,,699.0,695.0,D,MORTGAGE,68383603,w,164.63,17.27,4600.0,1.0,7.0,1.0,1.0,moving,3429.0,77.9,D3, 36 months,Moving and relocation,9.0,Source Verified,335xx,29.09,3.0,11.0,39.0,68.7,344.0,52265.0,4.0
10000.0,PA,33000.0,Individual,15.05,Mar-2009,10+ years,Customer service,664.0,660.0,C,RENT,68082276,w,339.07,13.44,10000.0,0.0,8.0,0.0,0.0,debt_consolidation,5793.0,93.4,C3, 36 months,Debt consolidation,11.0,Verified,163xx,338.87,3.0,49.0,71.0,95.0,269.0,11813.0,2.0
35000.0,PA,150000.0,Joint App,25.11,Apr-1982,10+ years,IT Analyst,674.0,670.0,D,MORTGAGE,68566142,w,888.2,17.97,35000.0,7.0,27.0,0.0,0.0,debt_consolidation,39913.0,85.3,D4, 60 months,Debt consolidation,45.0,Not Verified,190xx,29069.46,15.0,0.0,404.0,89.4,3761.0,22361.0,5.0
10000.0,IL,50000.0,Individual,24.89,Oct-2008,2 years,Meter reading,689.0,685.0,D,RENT,67337969,w,356.48,16.99,10000.0,1.0,8.0,0.0,0.0,debt_consolidation,4861.0,22.3,D3, 36 months,Debt consolidation,20.0,Verified,611xx,356.36,3.0,1.0,77.0,22.3,16939.0,3699.0,9.0
10000.0,GA,52800.0,Individual,26.62,Mar-1999,10+ years,Tax Collections Supervisor,754.0,750.0,A,MORTGAGE,68252492,w,301.15,5.32,10000.0,1.0,17.0,0.0,0.0,credit_card,10614.0,18.6,A1, 36 months,Credit card refinancing,24.0,Not Verified,302xx,1198.09,6.0,11.0,170.0,20.1,26522.0,2719.0,6.0
10000.0,CA,27000.0,Individual,24.22,Jun-2009,2 years,Drivers helper,674.0,670.0,B,RENT,67349113,w,326.35,10.78,10000.0,0.0,5.0,0.0,0.0,debt_consolidation,5207.0,56.0,B4, 36 months,Debt consolidation,6.0,Source Verified,940xx,326.19,2.0,25.0,78.0,76.7,1050.0,3175.0,2.0
5000.0,MI,53000.0,Individual,22.37,Dec-1995,10+ years,Trainer,694.0,690.0,B,OWN,68603236,w,159.4,9.17,5000.0,0.0,14.0,0.0,0.0,debt_consolidation,16771.0,63.5,B2, 36 months,Debt consolidation,22.0,Not Verified,481xx,1545.75,12.0,45.0,240.0,70.9,2151.0,1760.0,0.0
16800.0,MA,40000.0,Individual,13.83,Dec-1989,2 years,Registered Nurse,699.0,695.0,B,RENT,67958718,w,547.16,10.64,16800.0,0.0,10.0,0.0,0.0,debt_consolidation,11023.0,57.7,B4, 36 months,Debt consolidation,18.0,Verified,020xx,12854.2,5.0,17.0,312.0,62.4,6022.0,1796.0,1.0
26825.0,MN,66548.0,Individual,31.61,Apr-1996,10+ years,Business Analyst,689.0,685.0,E,MORTGAGE,68566236,f,695.71,18.99,26825.0,1.0,9.0,1.0,0.0,debt_consolidation,18221.0,84.0,E1, 60 months,Debt consolidation,19.0,Verified,550xx,24476.53,6.0,16.0,236.0,86.0,4190.0,37429.0,4.0
35000.0,CA,79000.0,Individual,18.49,Mar-1996,7 years,Sales Manager,694.0,690.0,D,MORTGAGE,68342952,w,888.2,17.97,35000.0,1.0,11.0,0.0,0.0,credit_card,32304.0,64.5,D4, 60 months,Credit card refinancing,20.0,Source Verified,913xx,888.2,7.0,5.0,237.0,84.1,3262.0,24598.0,2.0
12000.0,SC,36500.0,Individual,18.91,Apr-1980,10+ years,Business Office Asst,809.0,805.0,B,MORTGAGE,68577556,w,253.79,9.8,12000.0,2.0,10.0,0.0,0.0,debt_consolidation,5940.0,26.5,B3, 60 months,Debt consolidation,24.0,Not Verified,296xx,10696.74,5.0,24.0,428.0,31.2,2685.0,11811.0,2.0
20000.0,CA,63500.0,Individual,14.97,Oct-1995,9 years,Fleet Supervisor,724.0,720.0,C,OWN,68513200,f,465.27,13.99,20000.0,1.0,11.0,0.0,0.0,credit_card,34570.0,59.1,C4, 60 months,Credit card refinancing,15.0,Not Verified,906xx,465.27,6.0,0.0,242.0,54.5,16736.0,16117.0,3.0
9500.0,CA,40000.0,Individual,32.22,Feb-1997,,,669.0,665.0,B,OWN,68563907,w,302.85,9.17,9500.0,2.0,13.0,0.0,0.0,credit_card,27226.0,57.8,B2, 36 months,Credit card refinancing,18.0,Not Verified,959xx,5936.99,10.0,1.0,226.0,73.1,6062.0,2393.0,3.0
4175.0,AL,20000.0,Individual,15.19,Aug-2012,,,669.0,665.0,F,OWN,68504801,w,164.33,24.24,4175.0,0.0,3.0,0.0,0.0,debt_consolidation,1821.0,60.7,F3, 36 months,Debt consolidation,10.0,Source Verified,354xx,164.33,1.0,3.0,30.0,60.7,1179.0,2565.0,7.0
18000.0,WI,96000.0,Individual,18.76,Feb-1996,8 years,Rating specialist ,709.0,705.0,B,MORTGAGE,66443331,w,573.83,9.17,18000.0,4.0,18.0,0.0,0.0,other,21891.0,50.8,B2, 36 months,Other,28.0,Not Verified,532xx,10755.42,6.0,3.0,225.0,71.8,7996.0,20885.0,11.0
30000.0,NH,95000.0,Individual,32.83,Jun-2006,7 years,Regional Sales Mgr ,674.0,670.0,C,MORTGAGE,68543369,w,697.9,13.99,30000.0,2.0,14.0,0.0,0.0,credit_card,32020.0,89.9,C4, 60 months,Credit card refinancing,27.0,Verified,030xx,23543.3,5.0,8.0,110.0,90.8,3149.0,20584.0,10.0
19000.0,NY,75000.0,Individual,13.09,Jun-2000,9 years,Application Analyst,669.0,665.0,C,OWN,68597047,w,450.52,14.85,19000.0,3.0,15.0,0.0,0.0,credit_card,17771.0,63.7,C5, 60 months,Credit card refinancing,34.0,Not Verified,112xx,10797.99,10.0,1.0,186.0,88.2,884.0,5146.0,9.0
14000.0,CO,57400.0,Individual,10.64,Aug-2001,10+ years,ADDRESS MANAGEMENT TECH,674.0,670.0,C,RENT,68403183,w,464.94,11.99,14000.0,0.0,14.0,0.0,0.0,debt_consolidation,22510.0,59.4,C1, 36 months,Debt consolidation,39.0,Not Verified,800xx,14038.47,8.0,4.0,172.0,65.3,5696.0,1876.0,8.0
24000.0,KS,68000.0,Individual,26.09,Apr-1986,8 years,R.N.,669.0,665.0,C,OWN,67809984,w,797.03,11.99,24000.0,4.0,19.0,0.0,0.0,debt_consolidation,25307.0,38.7,C1, 36 months,Debt consolidation,56.0,Source Verified,670xx,250.0,10.0,2.0,356.0,65.0,10877.0,5123.0,5.0
6400.0,NY,20000.0,Individual,30.91,Oct-2009,1 year,Receptionist ,694.0,690.0,F,RENT,67505429,w,251.9,24.24,6400.0,0.0,14.0,0.0,0.0,credit_card,7630.0,35.2,F3, 36 months,Credit card refinancing,16.0,Verified,117xx,46.66,5.0,9.0,52.0,39.3,11770.0,1630.0,9.0
8000.0,TN,38000.0,Individual,29.12,Nov-2005,3 years,Administrator,689.0,685.0,C,MORTGAGE,68202672,w,276.74,14.85,8000.0,1.0,13.0,0.0,0.0,credit_card,11597.0,35.8,C5, 36 months,Credit card refinancing,15.0,Source Verified,378xx,4057.98,6.0,3.0,37.0,70.5,2565.0,11927.0,10.0
12000.0,NY,40000.0,Individual,31.68,Nov-2004,4 years,Nurse,709.0,705.0,C,MORTGAGE,68485429,w,279.16,13.99,12000.0,1.0,12.0,0.0,0.0,debt_consolidation,5667.0,61.6,C4, 60 months,Debt consolidation,23.0,Source Verified,117xx,10739.49,4.0,4.0,118.0,69.1,2533.0,11466.0,5.0
20000.0,NC,72000.0,Individual,17.33,Dec-1993,,,744.0,740.0,C,OWN,68384348,w,664.2,11.99,20000.0,0.0,15.0,0.0,0.0,credit_card,21030.0,37.1,C1, 36 months,Credit card refinancing,35.0,Not Verified,271xx,11080.24,8.0,13.0,264.0,90.7,1018.0,3284.0,3.0
9425.0,OR,74796.8,Individual,23.15,Sep-2003,10+ years,Coordinator III,724.0,720.0,E,RENT,68575753,w,345.44,18.99,9425.0,1.0,8.0,2.0,0.0,debt_consolidation,2605.0,28.9,E1, 36 months,Debt consolidation,18.0,Verified,973xx,8455.79,3.0,5.0,32.0,80.5,584.0,9757.0,9.0
3000.0,VA,60000.0,Individual,31.24,May-2001,10+ years,vision center manager,679.0,675.0,B,MORTGAGE,67969665,w,98.53,11.22,3000.0,4.0,12.0,0.0,0.0,major_purchase,20848.0,77.2,B5, 36 months,Major purchase,34.0,Source Verified,241xx,1651.58,5.0,9.0,158.0,97.6,166.0,18888.0,4.0
8950.0,CA,72576.0,Individual,1.27,Feb-2005,6 years,Associate Accounting Analyst,704.0,700.0,A,MORTGAGE,68563441,w,274.27,6.49,8950.0,3.0,5.0,1.0,1.0,debt_consolidation,2178.0,30.0,A2, 36 months,Debt consolidation,11.0,Not Verified,956xx,6204.08,4.0,11.0,121.0,37.0,2950.0,58173.0,3.0
15000.0,WA,50000.0,Individual,21.92,Sep-2004,4 years,Project foreman ,704.0,700.0,D,RENT,68162378,w,380.66,17.97,15000.0,0.0,10.0,0.0,0.0,other,9448.0,44.8,D4, 60 months,Other,18.0,Verified,986xx,50.0,6.0,5.0,94.0,51.2,7515.0,3655.0,3.0
20000.0,MI,75000.0,Individual,16.24,Oct-1995,3 years,mechanical designer,699.0,695.0,B,MORTGAGE,67969220,w,630.24,8.38,20000.0,3.0,14.0,0.0,0.0,debt_consolidation,10658.0,36.4,B1, 36 months,Debt consolidation,54.0,Not Verified,486xx,15075.06,5.0,1.0,188.0,44.7,10292.0,11215.0,7.0
7200.0,TX,50000.0,Individual,23.33,Mar-1999,10+ years,At water systems tech,664.0,660.0,C,MORTGAGE,68415065,w,242.19,12.88,7200.0,2.0,12.0,0.0,0.0,debt_consolidation,6564.0,81.0,C2, 36 months,Debt consolidation,29.0,Verified,761xx,1414.71,5.0,8.0,102.0,89.5,746.0,9264.0,7.0
1000.0,FL,70000.0,Individual,11.75,Jul-2009,< 1 year,Data Analyst,689.0,685.0,B,RENT,68525323,w,32.18,9.8,1000.0,0.0,7.0,0.0,0.0,debt_consolidation,11072.0,80.2,B3, 36 months,Debt consolidation,8.0,Source Verified,330xx,808.88,4.0,0.0,77.0,87.6,1553.0,1955.0,2.0
11825.0,TN,85000.0,Individual,21.4,Apr-2008,8 years,Project Manager,664.0,660.0,F,RENT,68494994,w,341.84,24.24,11825.0,1.0,13.0,1.0,1.0,debt_consolidation,9632.0,47.0,F3, 60 months,Debt consolidation,26.0,Source Verified,377xx,6458.46,9.0,1.0,74.0,88.0,1720.0,5596.0,13.0
16000.0,OR,90000.0,Individual,24.9,Nov-2008,4 years,Process Engineer,679.0,675.0,E,RENT,68424618,w,422.93,19.89,16000.0,0.0,14.0,0.0,0.0,credit_card,26917.0,90.3,E3, 60 months,Credit card refinancing,15.0,Verified,971xx,10199.62,9.0,20.0,85.0,90.3,2883.0,3244.0,7.0
9500.0,VA,49000.0,Individual,12.69,Nov-1990,10+ years,Radiologic Technologist,719.0,715.0,A,MORTGAGE,68565889,w,295.47,7.49,9500.0,2.0,9.0,0.0,0.0,debt_consolidation,59899.0,52.2,A4, 36 months,Debt consolidation,17.0,Not Verified,240xx,295.3,8.0,3.0,301.0,84.4,1481.0,15984.0,4.0
10000.0,TX,78000.0,Individual,16.37,Dec-1997,,,679.0,675.0,A,RENT,67306743,w,312.86,7.89,10000.0,6.0,13.0,1.0,1.0,debt_consolidation,5942.0,38.3,A5, 36 months,Debt consolidation,69.0,Not Verified,784xx,5613.16,6.0,2.0,216.0,48.8,5576.0,4050.0,8.0
7000.0,CO,79000.0,Individual,21.67,Jun-1998,< 1 year,Vice President of Compliance ,714.0,710.0,A,MORTGAGE,68614592,w,216.11,6.99,7000.0,3.0,18.0,0.0,0.0,debt_consolidation,10690.0,29.2,A3, 36 months,Debt consolidation,28.0,Not Verified,800xx,7038.06,7.0,8.0,210.0,33.6,21110.0,2521.0,4.0
11500.0,CA,74600.0,Individual,22.35,Jul-2008,5 years,Speech-Pathologist,709.0,705.0,B,RENT,68212254,w,248.78,10.78,11500.0,0.0,17.0,0.0,0.0,car,23703.0,63.0,B4, 60 months,Car financing,20.0,Not Verified,902xx,9495.43,12.0,13.0,89.0,68.5,9379.0,2180.0,6.0
30000.0,TX,130000.0,Individual,14.87,May-2000,10+ years,Engineer,729.0,725.0,B,RENT,68393728,w,979.04,10.78,30000.0,2.0,6.0,0.0,0.0,home_improvement,5035.0,12.3,B4, 36 months,Home improvement,23.0,Source Verified,787xx,979.04,2.0,3.0,187.0,15.7,27065.0,50320.0,5.0
8650.0,NM,60000.0,Individual,17.66,Jun-2007,3 years,Deoury,704.0,700.0,D,RENT,67378542,w,312.59,17.97,8650.0,0.0,12.0,0.0,0.0,debt_consolidation,4018.0,14.9,D4, 36 months,Debt consolidation,21.0,Verified,871xx,625.18,4.0,16.0,102.0,20.8,12912.0,3403.0,9.0
10000.0,NJ,60000.0,Individual,15.72,Oct-1982,10+ years,Owner,669.0,665.0,A,MORTGAGE,67980441,w,312.86,7.89,10000.0,3.0,17.0,1.0,1.0,debt_consolidation,10127.0,44.0,A5, 36 months,Debt consolidation,47.0,Source Verified,080xx,0.67,10.0,7.0,398.0,48.1,4675.0,15439.0,10.0
5000.0,CO,108250.0,Individual,29.85,Apr-1995,2 years,Manager,709.0,705.0,C,RENT,68594390,w,166.05,11.99,5000.0,1.0,31.0,0.0,0.0,debt_consolidation,642.0,6.6,C1, 36 months,Debt consolidation,68.0,Not Verified,801xx,165.95,2.0,11.0,188.0,0.5,4977.0,10237.0,5.0
18000.0,WA,111000.0,Individual,6.5,Apr-1995,4 years,Dispatch Supt,709.0,705.0,A,RENT,68445002,w,542.07,5.32,18000.0,2.0,14.0,0.0,0.0,moving,7149.0,21.5,A1, 36 months,Moving and relocation,29.0,Verified,986xx,542.07,3.0,22.0,248.0,26.8,16689.0,1851.0,4.0
15000.0,NC,60000.0,Individual,23.44,May-2004,,,679.0,675.0,B,MORTGAGE,67889044,w,482.32,9.76,15000.0,1.0,16.0,0.0,0.0,debt_consolidation,6029.0,37.0,B3, 36 months,Debt consolidation,24.0,Verified,283xx,482.29,8.0,7.0,126.0,20.2,5746.0,6824.0,12.0
10000.0,IL,120000.0,Individual,18.63,Sep-1988,5 years,Sr System Engineer,719.0,715.0,A,MORTGAGE,68543772,w,311.02,7.49,10000.0,2.0,21.0,0.0,0.0,home_improvement,17092.0,47.2,A4, 36 months,Home improvement,36.0,Source Verified,604xx,2254.05,7.0,12.0,327.0,62.2,8054.0,12526.0,4.0
8000.0,VA,48000.0,Individual,12.65,Jun-2007,10+ years,production,704.0,700.0,A,MORTGAGE,67268297,w,240.92,5.32,8000.0,1.0,18.0,0.0,0.0,home_improvement,1212.0,2.6,A1, 36 months,Home improvement,32.0,Source Verified,224xx,4850.23,8.0,8.0,102.0,2.7,44488.0,855.0,7.0
35000.0,MD,110000.0,Individual,13.39,Dec-1983,10+ years,Cosmetologist Manager,699.0,695.0,C,MORTGAGE,68476522,w,794.21,12.88,35000.0,2.0,19.0,0.0,0.0,major_purchase,23315.0,47.2,C2, 60 months,Major purchase,32.0,Source Verified,211xx,794.21,12.0,2.0,384.0,35.6,13593.0,17708.0,5.0
5000.0,MI,115000.0,Individual,21.91,Nov-1999,4 years,IT Consultant,694.0,690.0,B,MORTGAGE,68292774,w,157.82,8.49,5000.0,2.0,31.0,0.0,0.0,major_purchase,53750.0,64.8,B1, 36 months,Major purchase,52.0,Not Verified,480xx,1382.63,15.0,2.0,143.0,84.2,7048.0,5927.0,9.0
20000.0,ND,94000.0,Individual,28.25,Oct-2003,4 years,utility,714.0,710.0,B,MORTGAGE,68524441,w,637.58,9.17,20000.0,1.0,10.0,0.0,0.0,debt_consolidation,12083.0,46.7,B2, 36 months,Debt consolidation,31.0,Not Verified,582xx,9095.88,4.0,9.0,125.0,61.5,4663.0,7759.0,6.0
